key,my,sigma,ordinal
frc2508,24.376782281736677,2.6182419404446695,16.522056460402666
frc2509,26.75685807199271,2.164373068626028,20.263738866114625
frc2510,24.437458084045097,6.6234432851913025,4.567128228471191
frc2511,21.896266640309104,2.8470218040554527,13.355201228142747
frc2512,28.958985489227903,1.6637170634479663,23.967834298884004
frc2513,18.366638172840393,2.9203501686459883,9.605587666902428
frc2514,24.985273146387083,7.205895002034365,3.3675881402839885
frc2515,18.30923924575487,2.9229061158770415,9.540520898123745
frc2517,22.271944003931758,2.4433150423285843,14.941998876946005
frc2518,25.772927957038505,2.3509310906655663,18.720134685041806
frc2520,17.213837079956374,3.7660332147990117,5.91573743555934
frc2521,29.002373114016905,1.4503054100151769,24.651456883971374
frc2522,31.05661519091941,1.2904113407294433,27.18538116873108
frc2523,26.787539634389308,1.823759525069369,21.3162610591812
frc2524,24.596478721157027,6.201687345265326,5.991416685361049
frc2525,14.344286550580872,3.278379638050908,4.509147636428148
frc2526,29.651727820397838,1.886316096892888,23.992779529719172
frc2528,26.27634225693453,2.549147525027157,18.62889968185306
frc2529,19.179738236833018,3.1718563616015274,9.664169152028435
frc2530,28.361254279982433,2.16535126748755,21.86520047751978
frc2531,24.496856322200287,2.1670754138414634,17.995630080675895
frc2532,20.47344002860365,3.3037524338177824,10.562182727150304
frc2533,21.423816494899697,6.47980610959175,1.9843981661244463
frc2534,29.371292949171565,1.3878622872814734,25.207706087327146
frc2535,18.759131952534855,4.478355765442599,5.324064656207058
frc2536,21.700738189501923,6.9972534706483565,0.7089777775568535
frc2537,25.68202030117031,1.3776097866669457,21.549190941169474
frc2538,23.100404069078344,2.309252025492027,16.172647992602265
frc2539,31.43298787361926,1.3055378384705236,27.516374358207692
frc2540,24.379970589712418,4.390909019563594,11.207243531021636
frc2542,21.610175947271834,3.677975412996948,10.57624970828099
frc2543,24.79409239133693,1.66355764529328,19.803419455457092
frc2544,23.50911114785619,2.5717291364475403,15.793923738513568
frc2545,22.931041548325915,3.304266838041412,13.01824103420168
frc2546,25.747069858464712,3.9012469204487625,14.043329097118425
frc2547,22.32851770983437,5.389901539456956,6.158813091463504
frc2549,28.43485526735716,2.0396062265108905,22.31603658782449
frc2550,25.98217101193513,1.6323633250575331,21.08508103676253
